dataset;idtweets;date;time;city
lima_tener_morf;x1460089746609385472;15/11/2021;3:38:17;Lima
lima_ser_morf;x1460089753357807621;15/11/2021;3:38:19;Lima
santiago_ser_morf;x1460089793904197632;15/11/2021;3:38:28;Santiago
caracas_ser_morf;x1460089893930029056;15/11/2021;3:38:52;Caracas
mexico_ser_morf;x1460089899785375744;15/11/2021;3:38:53;México
aires_ser_morf;x1460089921994203143;15/11/2021;3:38:59;Buenos Aires
caracas_ser_morf;x1460089974666240008;15/11/2021;3:39:11;Caracas
lima_ir_morf;x1460090014587625479;15/11/2021;3:39:21;Lima
aires_ser_morf;x1460090038969147394;15/11/2021;3:39:27;Buenos Aires
mexico_ser_morf;x1460090050989993989;15/11/2021;3:39:29;México
mexico_hacer_morf;x1460090050989993989;15/11/2021;3:39:29;México
mexico_ser_morf;x1460090050989993989;15/11/2021;3:39:29;México
santiago_hacer_morf;x1460090116920078341;15/11/2021;3:39:45;Santiago
lima_ser_morf;x1460090174319337476;15/11/2021;3:39:59;Lima
aires_ser_morf;x1460090175262965762;15/11/2021;3:39:59;Buenos Aires
lima_ser_morf;x1460090177775304710;15/11/2021;3:40:00;Lima
lima_tener_morf;x1460090177876119553;15/11/2021;3:40:00;Lima
caracas_ser_morf;x1460090197262188549;15/11/2021;3:40:04;Caracas
caracas_ser_morf;x1460090197262188549;15/11/2021;3:40:04;Caracas
aires_ir_peri;x1460090215113150469;15/11/2021;3:40:09;Buenos Aires
lima_tener_morf;x1460090221748498434;15/11/2021;3:40:10;Lima
mexico_ser_morf;x1460090323296735232;15/11/2021;3:40:34;México
aires_ser_peri;x1460090362580672512;15/11/2021;3:40:44;Buenos Aires
lima_ser_morf;x1460090376224743424;15/11/2021;3:40:47;Lima
caracas_ir_morf;x1460090429488209924;15/11/2021;3:41:00;Caracas
santiago_tener_peri;x1460090472039280642;15/11/2021;3:41:10;Santiago
aires_ser_peri;x1460090498723590145;15/11/2021;3:41:16;Buenos Aires
santiago_ser_peri;x1460090544193998849;15/11/2021;3:41:27;Santiago
lima_hacer_morf;x1460090638049894403;15/11/2021;3:41:49;Lima
lima_hacer_morf;x1460090682589253634;15/11/2021;3:42:00;Lima
santiago_ir_morf;x1460090718450450434;15/11/2021;3:42:09;Santiago
santiago_ser_morf;x1460090763404996616;15/11/2021;3:42:19;Santiago
aires_tener_peri;x1460090798238748680;15/11/2021;3:42:28;Buenos Aires
aires_tener_morf;x1460090804957896706;15/11/2021;3:42:29;Buenos Aires
aires_ser_morf;x1460090809638916105;15/11/2021;3:42:30;Buenos Aires
aires_ser_morf;x1460090826634244096;15/11/2021;3:42:34;Buenos Aires
aires_hacer_morf;x1460090926433333251;15/11/2021;3:42:58;Buenos Aires
aires_ser_peri;x1460090963209060356;15/11/2021;3:43:07;Buenos Aires
lima_ser_morf;x1460091022306910210;15/11/2021;3:43:21;Lima
aires_ser_morf;x1460091074072907782;15/11/2021;3:43:33;Buenos Aires
mexico_tener_morf;x1460091074324619265;15/11/2021;3:43:33;México
aires_ser_morf;x1460091107262427140;15/11/2021;3:43:41;Buenos Aires
aires_tener_peri;x1460091111045746693;15/11/2021;3:43:42;Buenos Aires
aires_ser_peri;x1460091114967474187;15/11/2021;3:43:43;Buenos Aires
aires_ser_morf;x1460091125906223106;15/11/2021;3:43:46;Buenos Aires
mexico_hacer_morf;x1460091134185725954;15/11/2021;3:43:48;México
caracas_ser_morf;x1460091166230302721;15/11/2021;3:43:55;Caracas
aires_hacer_morf;x1460091241119498243;15/11/2021;3:44:13;Buenos Aires
santiago_ser_morf;x1460091283205197834;15/11/2021;3:44:23;Santiago
aires_tener_morf;x1460091292667588609;15/11/2021;3:44:26;Buenos Aires
santiago_tener_morf;x1460091323306938370;15/11/2021;3:44:33;Santiago
santiago_hacer_morf;x1460091417468956676;15/11/2021;3:44:55;Santiago
santiago_hacer_peri;x1460091422950920196;15/11/2021;3:44:57;Santiago
caracas_ser_morf;x1460091442471260160;15/11/2021;3:45:01;Caracas
mexico_ser_morf;x1460091492320559111;15/11/2021;3:45:13;México
santiago_ser_morf;x1460091546577948673;15/11/2021;3:45:26;Santiago
lima_hacer_morf;x1460091568539459586;15/11/2021;3:45:31;Lima
lima_hacer_peri;x1460091578341548033;15/11/2021;3:45:34;Lima
lima_ser_morf;x1460091622658609157;15/11/2021;3:45:44;Lima
aires_ser_peri;x1460091684381814786;15/11/2021;3:45:59;Buenos Aires
aires_tener_peri;x1460091769815765003;15/11/2021;3:46:19;Buenos Aires
mexico_ser_peri;x1460091777340391429;15/11/2021;3:46:21;México
aires_ser_peri;x1460091808973832198;15/11/2021;3:46:29;Buenos Aires
aires_hacer_peri;x1460091826220773396;15/11/2021;3:46:33;Buenos Aires
aires_ser_morf;x1460091885167460352;15/11/2021;3:46:47;Buenos Aires
santiago_ser_morf;x1460091888921415692;15/11/2021;3:46:48;Santiago
lima_ir_morf;x1460091908131282944;15/11/2021;3:46:52;Lima
santiago_ser_morf;x1460091953043755016;15/11/2021;3:47:03;Santiago
aires_tener_morf;x1460091959272300546;15/11/2021;3:47:04;Buenos Aires
santiago_hacer_peri;x1460091976527884289;15/11/2021;3:47:09;Santiago
madrid_tener_peri;x1460091988401958920;15/11/2021;3:47:11;Madrid
santiago_ser_morf;x1460092030541987840;15/11/2021;3:47:21;Santiago
aires_ser_peri;x1460092096396906497;15/11/2021;3:47:37;Buenos Aires
caracas_ser_morf;x1460092107046232080;15/11/2021;3:47:40;Caracas
lima_ser_morf;x1460092130966347776;15/11/2021;3:47:45;Lima
aires_hacer_morf;x1460092151719763972;15/11/2021;3:47:50;Buenos Aires
santiago_ir_peri;x1460092160053760000;15/11/2021;3:47:52;Santiago
lima_ser_morf;x1460092179586686976;15/11/2021;3:47:57;Lima
lima_ser_morf;x1460092185886474246;15/11/2021;3:47:58;Lima
lima_hacer_morf;x1460092191104286730;15/11/2021;3:48:00;Lima
aires_ser_morf;x1460092209374449673;15/11/2021;3:48:04;Buenos Aires
aires_ser_morf;x1460092233093468182;15/11/2021;3:48:10;Buenos Aires
lima_hacer_morf;x1460092241448480776;15/11/2021;3:48:12;Lima
lima_hacer_morf;x1460092241448480776;15/11/2021;3:48:12;Lima
mexico_hacer_morf;x1460092242299867142;15/11/2021;3:48:12;México
aires_tener_peri;x1460092269235691525;15/11/2021;3:48:18;Buenos Aires
caracas_ser_morf;x1460092275153948678;15/11/2021;3:48:20;Caracas
aires_ser_morf;x1460092294368006153;15/11/2021;3:48:24;Buenos Aires
mexico_ser_morf;x1460092396889325575;15/11/2021;3:48:49;México
lima_ser_morf;x1460092431861530630;15/11/2021;3:48:57;Lima
santiago_ser_morf;x1460092447585751046;15/11/2021;3:49:01;Santiago
caracas_hacer_morf;x1460092456297537539;15/11/2021;3:49:03;Caracas
aires_ir_peri;x1460092478783205380;15/11/2021;3:49:08;Buenos Aires
aires_ir_peri;x1460092535787995136;15/11/2021;3:49:22;Buenos Aires
aires_ser_peri;x1460092536538681348;15/11/2021;3:49:22;Buenos Aires
lima_tener_morf;x1460092560643395587;15/11/2021;3:49:28;Lima
lima_tener_morf;x1460092560643395587;15/11/2021;3:49:28;Lima
mexico_ser_peri;x1460092561880715267;15/11/2021;3:49:28;México
caracas_hacer_morf;x1460092622698070021;15/11/2021;3:49:43;Caracas
lima_tener_morf;x1460092636870721539;15/11/2021;3:49:46;Lima
aires_ser_morf;x1460092701790117891;15/11/2021;3:50:01;Buenos Aires
santiago_hacer_morf;x1460092704914825216;15/11/2021;3:50:02;Santiago
aires_ser_morf;x1460092716545683459;15/11/2021;3:50:05;Buenos Aires
lima_hacer_morf;x1460092763811241986;15/11/2021;3:50:16;Lima
lima_hacer_morf;x1460092763811241986;15/11/2021;3:50:16;Lima
aires_ser_peri;x1460092763836493825;15/11/2021;3:50:16;Buenos Aires
aires_ir_peri;x1460092800444379139;15/11/2021;3:50:25;Buenos Aires
santiago_ser_morf;x1460092807482253315;15/11/2021;3:50:27;Santiago
santiago_tener_morf;x1460092854143840259;15/11/2021;3:50:38;Santiago
santiago_ser_morf;x1460092888801419269;15/11/2021;3:50:46;Santiago
aires_ser_peri;x1460092889208401921;15/11/2021;3:50:46;Buenos Aires
madrid_ser_morf;x1460092892060471303;15/11/2021;3:50:47;Madrid
aires_tener_peri;x1460092946536038402;15/11/2021;3:51:00;Buenos Aires
aires_ir_peri;x1460092959395745794;15/11/2021;3:51:03;Buenos Aires
santiago_hacer_morf;x1460093003637268480;15/11/2021;3:51:13;Santiago
mexico_ser_morf;x1460093035354595330;15/11/2021;3:51:21;México
aires_tener_peri;x1460093062848335873;15/11/2021;3:51:28;Buenos Aires
caracas_ser_morf;x1460093067474710536;15/11/2021;3:51:29;Caracas
santiago_ir_peri;x1460093173473054727;15/11/2021;3:51:54;Santiago
lima_ser_peri;x1460093180393709571;15/11/2021;3:51:56;Lima
mexico_ser_morf;x1460093210647273480;15/11/2021;3:52:03;México
santiago_ser_morf;x1460093213969195009;15/11/2021;3:52:04;Santiago
aires_hacer_peri;x1460093225549586434;15/11/2021;3:52:06;Buenos Aires
aires_ir_morf;x1460093251273297920;15/11/2021;3:52:12;Buenos Aires
caracas_ser_morf;x1460093255786418178;15/11/2021;3:52:14;Caracas
mexico_ser_morf;x1460093285888843777;15/11/2021;3:52:21;México
aires_ser_peri;x1460093296827518976;15/11/2021;3:52:23;Buenos Aires
lima_tener_morf;x1460093388989120514;15/11/2021;3:52:45;Lima
mexico_ser_morf;x1460093391291793410;15/11/2021;3:52:46;México
aires_ser_morf;x1460093424586088456;15/11/2021;3:52:54;Buenos Aires
aires_ser_morf;x1460093459205922818;15/11/2021;3:53:02;Buenos Aires
mexico_ser_morf;x1460093471985999873;15/11/2021;3:53:05;México
lima_hacer_morf;x1460093586356129798;15/11/2021;3:53:32;Lima
lima_ser_morf;x1460093589019582466;15/11/2021;3:53:33;Lima
lima_ser_morf;x1460093589019582466;15/11/2021;3:53:33;Lima
mexico_ir_peri;x1460093594228994049;15/11/2021;3:53:34;México
lima_ser_morf;x1460093599387955202;15/11/2021;3:53:35;Lima
lima_tener_morf;x1460093619835129857;15/11/2021;3:53:40;Lima
aires_ser_peri;x1460093685127778311;15/11/2021;3:53:56;Buenos Aires
aires_tener_peri;x1460093685127778311;15/11/2021;3:53:56;Buenos Aires
lima_ser_morf;x1460093698327330820;15/11/2021;3:53:59;Lima
caracas_ir_morf;x1460093701020012544;15/11/2021;3:54:00;Caracas
santiago_tener_morf;x1460093705734410246;15/11/2021;3:54:01;Santiago
mexico_hacer_peri;x1460093815235100674;15/11/2021;3:54:27;México
santiago_ser_morf;x1460093828711403523;15/11/2021;3:54:30;Santiago
aires_ir_morf;x1460093861095690241;15/11/2021;3:54:38;Buenos Aires
aires_ser_peri;x1460093982504013825;15/11/2021;3:55:07;Buenos Aires
mexico_tener_morf;x1460093991584735233;15/11/2021;3:55:09;México
aires_ser_morf;x1460094039139786758;15/11/2021;3:55:20;Buenos Aires
lima_tener_morf;x1460094111671857154;15/11/2021;3:55:38;Lima
lima_ir_morf;x1460094151035338775;15/11/2021;3:55:47;Lima
mexico_ser_morf;x1460094184820457475;15/11/2021;3:55:55;México
madrid_hacer_morf;x1460094221109575683;15/11/2021;3:56:04;Madrid
caracas_hacer_morf;x1460094227988324354;15/11/2021;3:56:05;Caracas
santiago_ser_morf;x1460094334301212677;15/11/2021;3:56:31;Santiago
mexico_tener_morf;x1460094341330964481;15/11/2021;3:56:32;México
aires_tener_peri;x1460094359001387014;15/11/2021;3:56:37;Buenos Aires
lima_hacer_peri;x1460094450542252033;15/11/2021;3:56:58;Lima
lima_ser_morf;x1460094499116494849;15/11/2021;3:57:10;Lima
mexico_ser_peri;x1460094506359943170;15/11/2021;3:57:12;México
santiago_ser_morf;x1460094519353823236;15/11/2021;3:57:15;Santiago
santiago_hacer_morf;x1460094519353823236;15/11/2021;3:57:15;Santiago
mexico_ser_morf;x1460094600324993029;15/11/2021;3:57:34;México
lima_hacer_peri;x1460094691035082752;15/11/2021;3:57:56;Lima
lima_ser_morf;x1460094809016881156;15/11/2021;3:58:24;Lima
aires_tener_peri;x1460094847801380868;15/11/2021;3:58:33;Buenos Aires
mexico_tener_peri;x1460094848204165122;15/11/2021;3:58:33;México
aires_hacer_peri;x1460094865694502916;15/11/2021;3:58:37;Buenos Aires
aires_tener_morf;x1460094959340580866;15/11/2021;3:59:00;Buenos Aires
mexico_ser_morf;x1460095023974797312;15/11/2021;3:59:15;México
aires_tener_peri;x1460095062227009540;15/11/2021;3:59:24;Buenos Aires
mexico_ser_morf;x1460095108142059524;15/11/2021;3:59:35;México
aires_hacer_morf;x1460095112705417224;15/11/2021;3:59:36;Buenos Aires
lima_ir_peri;x1460095114022473730;15/11/2021;3:59:37;Lima
mexico_ser_morf;x1460095115129667584;15/11/2021;3:59:37;México
mexico_tener_morf;x1460095122348019713;15/11/2021;3:59:39;México
aires_ser_peri;x1460095139699781633;15/11/2021;3:59:43;Buenos Aires
madrid_tener_morf;x1460095155067883521;15/11/2021;3:59:46;Madrid
lima_ir_morf;x1460095189532483590;15/11/2021;3:59:55;Lima
mexico_hacer_morf;x1460095214840913923;15/11/2021;4:00:01;México
aires_tener_peri;x1460095238060580865;15/11/2021;4:00:06;Buenos Aires
caracas_tener_morf;x1460095305794347009;15/11/2021;4:00:22;Caracas
santiago_hacer_peri;x1460095425646678017;15/11/2021;4:00:51;Santiago
santiago_hacer_peri;x1460095425646678017;15/11/2021;4:00:51;Santiago
santiago_tener_morf;x1460095516553871360;15/11/2021;4:01:13;Santiago
santiago_ser_morf;x1460095516553871360;15/11/2021;4:01:13;Santiago
aires_ir_peri;x1460095580416495616;15/11/2021;4:01:28;Buenos Aires
mexico_tener_peri;x1460095592764432391;15/11/2021;4:01:31;México
aires_hacer_peri;x1460095611924099073;15/11/2021;4:01:35;Buenos Aires
aires_tener_peri;x1460095704634781696;15/11/2021;4:01:57;Buenos Aires
mexico_ir_morf;x1460095772494479360;15/11/2021;4:02:14;México
mexico_hacer_peri;x1460095868904878088;15/11/2021;4:02:37;México
aires_tener_morf;x1460095870825680899;15/11/2021;4:02:37;Buenos Aires
lima_tener_morf;x1460095877578731522;15/11/2021;4:02:39;Lima
mexico_ser_peri;x1460095953306890246;15/11/2021;4:02:57;México
mexico_hacer_peri;x1460095983841427460;15/11/2021;4:03:04;México
lima_ser_morf;x1460096014216536065;15/11/2021;4:03:11;Lima
aires_tener_peri;x1460096036303691779;15/11/2021;4:03:16;Buenos Aires
caracas_ser_morf;x1460096046504284163;15/11/2021;4:03:19;Caracas
santiago_ir_peri;x1460096085263671297;15/11/2021;4:03:28;Santiago
aires_hacer_peri;x1460096167757418499;15/11/2021;4:03:48;Buenos Aires
lima_ir_morf;x1460096195947343874;15/11/2021;4:03:55;Lima
aires_ser_peri;x1460096233989677056;15/11/2021;4:04:04;Buenos Aires
aires_tener_peri;x1460096235805814797;15/11/2021;4:04:04;Buenos Aires
madrid_hacer_morf;x1460096279913144328;15/11/2021;4:04:15;Madrid
caracas_tener_peri;x1460096335357558785;15/11/2021;4:04:28;Caracas
lima_ir_morf;x1460096348951400452;15/11/2021;4:04:31;Lima
lima_tener_morf;x1460096391041200130;15/11/2021;4:04:41;Lima
santiago_ser_morf;x1460096409714135047;15/11/2021;4:04:46;Santiago
mexico_ser_morf;x1460096524113821699;15/11/2021;4:05:13;México
madrid_ser_morf;x1460096643253121029;15/11/2021;4:05:41;Madrid
aires_ser_morf;x1460096707065176064;15/11/2021;4:05:56;Buenos Aires
caracas_ser_morf;x1460096738384097280;15/11/2021;4:06:04;Caracas
mexico_hacer_morf;x1460096750014767105;15/11/2021;4:06:07;México
lima_ir_morf;x1460096783007330308;15/11/2021;4:06:15;Lima
aires_hacer_peri;x1460096871574167557;15/11/2021;4:06:36;Buenos Aires
lima_ser_morf;x1460097010246332416;15/11/2021;4:07:09;Lima
lima_ser_morf;x1460097132132712452;15/11/2021;4:07:38;Lima
aires_tener_peri;x1460097169059463168;15/11/2021;4:07:47;Buenos Aires
aires_tener_peri;x1460097169059463168;15/11/2021;4:07:47;Buenos Aires
aires_tener_morf;x1460097169059463168;15/11/2021;4:07:47;Buenos Aires
santiago_ser_morf;x1460097217599971332;15/11/2021;4:07:58;Santiago
lima_hacer_morf;x1460097236096929792;15/11/2021;4:08:03;Lima
aires_tener_peri;x1460097264895074305;15/11/2021;4:08:09;Buenos Aires
aires_ir_peri;x1460097297593905154;15/11/2021;4:08:17;Buenos Aires
aires_ir_peri;x1460097297593905154;15/11/2021;4:08:17;Buenos Aires
lima_ser_morf;x1460097334348587009;15/11/2021;4:08:26;Lima
aires_tener_peri;x1460097341571088402;15/11/2021;4:08:28;Buenos Aires
lima_hacer_morf;x1460097437004189715;15/11/2021;4:08:50;Lima
lima_hacer_morf;x1460097437004189715;15/11/2021;4:08:50;Lima
aires_ser_morf;x1460097481694400517;15/11/2021;4:09:01;Buenos Aires
santiago_ser_morf;x1460097512962871302;15/11/2021;4:09:09;Santiago
aires_ser_peri;x1460097515521466368;15/11/2021;4:09:09;Buenos Aires
mexico_tener_morf;x1460097647075753988;15/11/2021;4:09:41;México
aires_ser_peri;x1460097673126719493;15/11/2021;4:09:47;Buenos Aires
santiago_ser_morf;x1460097679267008516;15/11/2021;4:09:48;Santiago
aires_tener_morf;x1460097723881992198;15/11/2021;4:09:59;Buenos Aires
aires_ser_peri;x1460097735160389635;15/11/2021;4:10:02;Buenos Aires
aires_ser_morf;x1460097801669464065;15/11/2021;4:10:17;Buenos Aires
mexico_ser_morf;x1460097884083392520;15/11/2021;4:10:37;México
madrid_tener_peri;x1460097891553398784;15/11/2021;4:10:39;Madrid
mexico_ser_morf;x1460097911140847624;15/11/2021;4:10:43;México
mexico_ser_morf;x1460097911140847624;15/11/2021;4:10:43;México
santiago_tener_peri;x1460097947538841600;15/11/2021;4:10:52;Santiago
aires_ser_peri;x1460098114333913088;15/11/2021;4:11:32;Buenos Aires
aires_tener_peri;x1460098169417703424;15/11/2021;4:11:45;Buenos Aires
aires_ser_peri;x1460098199075569665;15/11/2021;4:11:52;Buenos Aires
aires_ser_peri;x1460098207011069954;15/11/2021;4:11:54;Buenos Aires
mexico_ser_morf;x1460098219283734534;15/11/2021;4:11:57;México
santiago_ser_morf;x1460098286224916483;15/11/2021;4:12:13;Santiago
lima_ir_morf;x1460098291211935744;15/11/2021;4:12:14;Lima
aires_ser_peri;x1460098312758038532;15/11/2021;4:12:19;Buenos Aires
caracas_ser_morf;x1460098367443410945;15/11/2021;4:12:32;Caracas
santiago_ir_peri;x1460098417779171330;15/11/2021;4:12:44;Santiago
aires_ser_morf;x1460098467007799301;15/11/2021;4:12:56;Buenos Aires
aires_ser_peri;x1460098487077457920;15/11/2021;4:13:01;Buenos Aires
aires_hacer_morf;x1460098559584387074;15/11/2021;4:13:18;Buenos Aires
santiago_tener_peri;x1460098578630721536;15/11/2021;4:13:23;Santiago
lima_hacer_morf;x1460098592115462146;15/11/2021;4:13:26;Lima
aires_ser_morf;x1460098632343035915;15/11/2021;4:13:35;Buenos Aires
aires_tener_peri;x1460098779151888398;15/11/2021;4:14:10;Buenos Aires
mexico_ser_morf;x1460098780234141696;15/11/2021;4:14:11;México
lima_ser_morf;x1460098786135527424;15/11/2021;4:14:12;Lima
aires_tener_peri;x1460098891546861574;15/11/2021;4:14:37;Buenos Aires
lima_ser_morf;x1460098940108427267;15/11/2021;4:14:49;Lima
lima_hacer_morf;x1460098985855623170;15/11/2021;4:15:00;Lima
madrid_ser_peri;x1460099016956563460;15/11/2021;4:15:07;Madrid
aires_ir_peri;x1460099034161504256;15/11/2021;4:15:11;Buenos Aires
aires_ser_morf;x1460099108929257472;15/11/2021;4:15:29;Buenos Aires
aires_ser_morf;x1460099108929257472;15/11/2021;4:15:29;Buenos Aires
madrid_tener_morf;x1460099117447847938;15/11/2021;4:15:31;Madrid
lima_ir_morf;x1460099149798457344;15/11/2021;4:15:39;Lima
aires_tener_morf;x1460099190625812481;15/11/2021;4:15:49;Buenos Aires
lima_ir_morf;x1460099237350457345;15/11/2021;4:16:00;Lima
aires_ser_morf;x1460099287870803968;15/11/2021;4:16:12;Buenos Aires
aires_ser_morf;x1460099287870803968;15/11/2021;4:16:12;Buenos Aires
lima_ser_morf;x1460099470134284289;15/11/2021;4:16:55;Lima
lima_hacer_morf;x1460099480532008962;15/11/2021;4:16:58;Lima
santiago_hacer_morf;x1460099580759097344;15/11/2021;4:17:22;Santiago
caracas_ser_morf;x1460099668898029569;15/11/2021;4:17:43;Caracas
madrid_ser_morf;x1460099701081092096;15/11/2021;4:17:50;Madrid
aires_ser_peri;x1460099717011054596;15/11/2021;4:17:54;Buenos Aires
aires_hacer_peri;x1460099738271981570;15/11/2021;4:17:59;Buenos Aires
lima_ser_peri;x1460099789408903172;15/11/2021;4:18:11;Lima
aires_ser_peri;x1460099823995080711;15/11/2021;4:18:20;Buenos Aires
mexico_ir_morf;x1460099862670811136;15/11/2021;4:18:29;México
mexico_ser_peri;x1460099881268297740;15/11/2021;4:18:33;México
mexico_ser_peri;x1460100009500692481;15/11/2021;4:19:04;México
aires_ser_morf;x1460100043780898818;15/11/2021;4:19:12;Buenos Aires
aires_ser_morf;x1460100144951668736;15/11/2021;4:19:36;Buenos Aires
lima_hacer_peri;x1460100194566123527;15/11/2021;4:19:48;Lima
lima_ser_morf;x1460100194566123527;15/11/2021;4:19:48;Lima
aires_hacer_peri;x1460100205047656450;15/11/2021;4:19:50;Buenos Aires
mexico_ser_morf;x1460100428406792196;15/11/2021;4:20:44;México
santiago_ser_morf;x1460100455267282952;15/11/2021;4:20:50;Santiago
santiago_ser_morf;x1460100501509398530;15/11/2021;4:21:01;Santiago
aires_ser_morf;x1460100514658537474;15/11/2021;4:21:04;Buenos Aires
aires_tener_morf;x1460100523630202886;15/11/2021;4:21:06;Buenos Aires
mexico_ser_morf;x1460100554533883908;15/11/2021;4:21:14;México
